scenario,popsize,nItems,landsize,nClusters,clusterSpread,tmax,genmax,g_patho_init,range_food,range_agents,range_move,handling_time,regen_time,pTransmit,initialInfections,costInfect,nThreads,dispersal,vertical,infect_percent,mProb,mSize,spillover_rate,replicate,ofi
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.1,6,1655908185
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.1,7,1655908186
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.1,8,1655908187
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.1,9,1655908188
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.1,10,1655908189
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.25,1,1655908190
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.25,2,1655908191
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.25,3,1655908192
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.25,4,1655908193
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.25,5,1655908194
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.25,6,1655908195
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.25,7,1655908196
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.25,8,1655908197
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.25,9,1655908198
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.1,1,2,FALSE,TRUE,0.01,0.01,0.25,10,1655908199
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.05,1,1655908200
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.05,2,1655908201
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.05,3,1655908202
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.05,4,1655908203
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.05,5,1655908204
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.05,6,1655908205
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.05,7,1655908206
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.05,8,1655908207
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.05,9,1655908208
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.05,10,1655908209
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.1,1,1655908210
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.1,2,1655908211
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.1,3,1655908212
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.1,4,1655908213
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.1,5,1655908214
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.1,6,1655908215
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.1,7,1655908216
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.1,8,1655908217
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.1,9,1655908218
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.1,10,1655908219
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.25,1,1655908220
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.25,2,1655908221
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.25,3,1655908222
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.25,4,1655908223
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.25,5,1655908224
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.25,6,1655908225
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.25,7,1655908226
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.25,8,1655908227
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.25,9,1655908228
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.25,1,2,FALSE,TRUE,0.01,0.01,0.25,10,1655908229
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.05,1,1655908230
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.05,2,1655908231
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.05,3,1655908232
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.05,4,1655908233
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.05,5,1655908234
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.05,6,1655908235
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.05,7,1655908236
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.05,8,1655908237
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.05,9,1655908238
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.05,10,1655908239
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.1,1,1655908240
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.1,2,1655908241
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.1,3,1655908242
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.1,4,1655908243
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.1,5,1655908244
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.1,6,1655908245
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.1,7,1655908246
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.1,8,1655908247
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.1,9,1655908248
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.1,10,1655908249
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.25,1,1655908250
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.25,2,1655908251
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.25,3,1655908252
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.25,4,1655908253
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.25,5,1655908254
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.25,6,1655908255
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.25,7,1655908256
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.25,8,1655908257
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.25,9,1655908258
3,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.5,1,2,FALSE,TRUE,0.01,0.01,0.25,10,1655908259
