gen,energy.mean,energy.sd,intake.mean,intake.sd,moved.mean,moved.sd,assoc.mean,assoc.sd,repl,cost,regen,local,infect_percent,gen_bin,gen_abs
3810,-1.43750007715193,5.21872246813186,4.32499986133887,3.5042234460098,79.142,17.0991988468,65.222,59.8325043195276,6,0.25,50,1,0,3800,800
3815,-1.26350005285861,5.05051297579538,4.17899987952039,3.31304505019706,79.764,16.1737901239613,60.638,59.2893025662943,6,0.25,50,1,0,3800,800
3820,-1.64450008540158,5.6315970854228,4.33899986292445,3.59410489066513,79.058,17.4939621991947,67.282,63.7067624287902,6,0.25,50,1,0,3800,800
3825,-1.62500007925602,5.45760445191051,4.04099988327338,3.40493555372294,80.474,16.5880574903334,56.65,52.8107323078727,6,0.25,50,1,0,3800,800
3830,-1.59300007798057,5.29478373442647,4.15499987379834,3.53599906715651,80.096,17.135519719931,60.678,61.254604472956,6,0.25,50,1,0,3800,800
3835,-1.78550008761091,5.60882894044217,4.04299988472392,3.2792899405166,80.438,15.9840274733415,61.86,55.6541388068548,6,0.25,50,1,0,3800,800
3840,-1.59650007028366,5.41389328349693,4.31499985517003,3.53332300794125,79.082,17.2063765735142,67.068,70.9975540519723,6,0.25,50,1,0,3800,800
3845,-1.27350006594625,5.12594639216582,4.17499987265794,3.53903551382765,79.762,17.280468314555,61.56,63.070326876151,6,0.25,50,1,0,3800,800
3850,-1.19350006386382,4.90955734257153,4.20099986832473,3.54416718889119,79.604,17.2410467020644,57.564,53.9648990052729,6,0.25,50,1,0,3800,800
3855,-1.09350005302159,4.83670684719823,4.33699986144225,3.555895329963,78.982,17.3543083999357,66.154,65.1738409416399,6,0.25,50,1,0,3800,800
3860,-1.55350008604513,5.10929210513619,4.40499986751773,3.4647932771041,78.658,17.071376622862,65.086,62.1971025299913,6,0.25,50,1,0,3800,800
3865,-1.18450005000969,4.89710925604777,4.31299986823136,3.62946287979541,79.012,17.8299655451906,62.254,62.3492127670056,6,0.25,50,1,0,3800,800
3870,-1.25700009722915,5.10961381906282,4.26299987118575,3.4521282229962,79.41,16.7614974149442,59.202,57.4212119967382,6,0.25,50,1,0,3800,800
3875,-1.51850007432094,5.01140941648528,4.38299985717074,3.64013404856188,78.764,17.7947635899566,64.962,63.6132836419519,6,0.25,50,1,0,3800,800
3880,-1.29450006502424,5.0795087092048,4.28499985926482,3.73513656474464,79.284,18.2054448020608,59.59,57.3385150716448,6,0.25,50,1,0,3800,800
3885,-1.38000006206986,5.20278560634911,4.26699986769282,3.44368418880032,79.326,16.8478908725605,58.858,52.5406783527157,6,0.25,50,1,0,3800,800
3890,-1.32950006764685,5.19141575515631,4.23899986270606,3.51198275179271,79.52,17.143435909688,66.038,66.8377972278901,6,0.25,50,1,0,3800,800
3895,-2.38750009155879,5.97210404051101,4.17699987456528,3.3799216996765,79.562,16.683009368912,62.392,57.2310503332281,6,0.25,50,1,0,3800,800
3900,-1.29450005264813,5.08992834405854,4.08899988810346,3.31877742796249,80.236,16.2670691606742,55.912,51.1147894390537,6,0.25,50,1,0,3900,900
3905,-0.981500075077871,4.80351091422629,4.05499988407036,3.48530883738445,80.424,16.907393172449,56.678,53.6724863181794,6,0.25,50,1,0,3900,900
3910,-1.70800007690769,5.49852597941177,4.29099986429326,3.52345402641098,79.348,17.2119551125837,60.972,60.8825474595991,6,0.25,50,1,0,3900,900
3915,-1.47200007170998,5.40610527819565,4.25699986349465,3.33597367161619,79.302,16.3135237798654,56.918,49.1333639282087,6,0.25,50,1,0,3900,900
3920,-2.16000009672064,5.73595093372538,4.12699987727124,3.39428420532518,79.998,16.5458613270542,57.496,54.1203104203958,6,0.25,50,1,0,3900,900
3925,-1.28550005044066,4.77657568375697,4.25099986067531,3.31745533662387,79.404,16.2114282162189,59.068,49.4932170409859,6,0.25,50,1,0,3900,900
3930,-1.2335000512593,4.90747414808876,4.19299987117574,3.51109533406809,79.698,17.1760539606546,56.17,48.0979409522663,6,0.25,50,1,0,3900,900
3935,-1.93200007403269,5.62601694655352,4.17699986783788,3.33635811901084,79.756,16.2540102651438,60.262,53.2626245160777,6,0.25,50,1,0,3900,900
3940,-1.28150005264813,5.02718759082846,4.31299985696399,3.41848312850762,79.088,16.6142204343533,62.888,57.5900397756654,6,0.25,50,1,0,3900,900
3945,-1.11450005740649,4.6523192015935,4.34499986518524,3.35502239092859,78.968,16.3728775185205,66.718,71.7206398211331,6,0.25,50,1,0,3900,900
3950,-1.45600007404247,5.35719622550611,4.31299986434495,3.62670107423637,79.004,17.838846175292,67.164,64.4055685365562,6,0.25,50,1,0,3900,900
3955,-1.48350008913456,5.17067285663828,4.42499985256908,3.54758982033631,78.518,17.2437922959392,65.968,60.4805983895921,6,0.25,50,1,0,3900,900
3960,-1.59950006577116,5.29015572715846,4.1989998657438,3.47144014093768,79.64,17.0313397319803,61.096,61.6461131827554,6,0.25,50,1,0,3900,900
3965,-1.72100007835403,5.54103994313185,4.32099986358802,3.37882106021854,79.04,16.5047633860306,67.576,62.6905769704009,6,0.25,50,1,0,3900,900
3970,-0.96000004714448,4.73786604496327,4.23899987389171,3.40831162303306,79.498,16.6222318954577,60.366,56.3427818103104,6,0.25,50,1,0,3900,900
3975,-1.8820000785708,5.5063101351068,4.24499986329791,3.52609266013075,79.244,17.3407574152766,61.51,57.3547996779013,6,0.25,50,1,0,3900,900
3980,-1.36150006244332,5.04878206358989,4.29699986031186,3.51982401800913,79.208,17.2166652731083,64.558,64.6198893235851,6,0.25,50,1,0,3900,900
3985,-1.58950007905765,5.53413853201423,4.18699986846978,3.57952914053256,79.69,17.5278164269653,66.06,63.1949967578958,6,0.25,50,1,0,3900,900
3990,-1.15600005231635,4.97814381976716,4.31899986531865,3.48038806099245,79.07,17.1200260099441,73.092,76.0392231872857,6,0.25,50,1,0,3900,900
3995,-1.07150005891873,4.65959153316828,4.1649998685848,3.44337283212398,79.732,16.8963650025857,61.892,56.4501689914062,6,0.25,50,1,0,3900,900
4000,-1.58750006767851,5.27851965223101,4.24299986811797,3.42328389951088,79.208,16.7939515784475,70.866,72.6809265086537,6,0.25,50,1,0,4000,1000
4005,-1.35750007573143,4.83234487921793,4.31099986592052,3.57483673849673,79.032,17.5621135306468,64.24,69.5738416279981,6,0.25,50,1,0,4000,1000
4010,-1.76300008061319,5.20605526390263,4.23099986346299,3.4538321818273,79.314,16.9869513755137,65.644,65.3692246785148,6,0.25,50,1,0,4000,1000
4015,-1.93400009361119,5.31691317532346,4.15499987667939,3.38721558795911,79.682,16.6758821683347,64.512,64.1031065748384,6,0.25,50,1,0,4000,1000
4020,-0.961500069212401,4.72682826097202,4.48299986541201,3.73222907167324,78.192,18.2889065886514,68.218,71.792972761098,6,0.25,50,1,0,4000,1000
4025,-1.41900006987597,5.14733828720538,4.13699986446835,3.44924592240112,79.892,16.9185344997502,62.118,65.5871590088617,6,0.25,50,1,0,4000,1000
4030,-1.22250006268173,5.07108031044399,4.23699986509024,3.62527074162064,79.308,17.8070581129302,64.062,66.9768164657576,6,0.25,50,1,0,4000,1000
4035,-2.03300008879113,5.42232872991141,3.96899987836834,3.42438721084549,80.666,16.8980926459213,54.652,54.8064447741099,6,0.25,50,1,0,4000,1000
4040,-1.58950007391744,5.17058079645477,3.9929998760575,3.34579192303852,80.564,16.3766386229034,56.352,52.6109105777846,6,0.25,50,1,0,4000,1000
4045,-1.64500005634362,5.5876989985335,3.92499988139607,3.30091123697163,80.944,16.0934415748605,53.05,48.0780875764627,6,0.25,50,1,0,4000,1000
4050,-1.15950003661006,4.63919822425424,4.01299988549086,3.28106473607558,80.604,16.0220034073886,54.938,51.9620078183381,6,0.25,50,1,0,4000,1000
4055,-1.36850006745011,5.22313683092765,4.1909998645517,3.41015500901637,79.59,16.778705250996,58.928,50.6017379916496,6,0.25,50,1,0,4000,1000
4060,-1.25500007811561,4.76617225372128,4.14099987280299,3.40581827291793,79.906,16.8223406900641,56.32,49.2820356527219,6,0.25,50,1,0,4000,1000
4065,-1.21600005200226,4.75132215593366,4.03699987816159,3.45174332321928,80.34,17.0222181816486,53.706,50.7438413886627,6,0.25,50,1,0,4000,1000
4070,-1.16000005449378,4.84254380957031,3.97099988166615,3.16498551533104,80.748,15.5962489709522,49.19,45.3764690990363,6,0.25,50,1,0,4000,1000
4075,-1.65200007594819,5.21761817705553,4.16899987885682,3.40219411513934,79.778,16.7231589147558,59.732,53.2144315712844,6,0.25,50,1,0,4000,1000
4080,-1.35600005926215,5.00466237540236,4.13499987080228,3.30118745400108,80.038,16.1303730232049,57.08,48.7927357515875,6,0.25,50,1,0,4000,1000
4085,-1.00550005171611,4.76552768929784,4.13899987199437,3.36535378868483,79.92,16.5121440704594,54.374,45.5675204706564,6,0.25,50,1,0,4000,1000
4090,-1.17150005090749,4.76071935516641,4.07099987298972,3.3976738059492,80.222,16.7057739049565,56.078,46.8644478142854,6,0.25,50,1,0,4000,1000
4095,-1.19850005683629,5.08601622454809,4.37899985996005,3.49335395723483,78.918,16.9921376372417,60.904,53.5343126345946,6,0.25,50,1,0,4000,1000
4100,-2.0215000841578,5.54069209358763,4.15299986989028,3.47520487939837,79.862,16.9190858776078,60.27,54.4649792796791,6,0.25,50,1,0,4100,1100
4105,-1.38850007117144,4.98473783205346,4.14499986321456,3.44485076751574,79.866,16.9489402959096,59.452,54.1370606763736,6,0.25,50,1,0,4100,1100
4110,-2.29700010388321,5.90584081449926,4.17099986376311,3.45499244168686,79.664,17.0328900273961,66.888,64.0498886217996,6,0.25,50,1,0,4100,1100
4115,-1.53550006679655,5.41034543357036,4.03899987070891,3.40584121497396,80.378,16.7740828575342,57.834,54.4564914672792,6,0.25,50,1,0,4100,1100
4120,-1.13650006490084,4.99498444124642,4.26699985738914,3.37431695163209,79.294,16.5453032041191,65.16,59.4085275553315,6,0.25,50,1,0,4100,1100
4125,-1.56950006214157,5.17261228272374,4.25299987258622,3.28177315886597,79.44,16.020728056331,62.4,54.0139520311934,6,0.25,50,1,0,4100,1100
4130,-1.4080000755447,5.24456683255471,4.21299986642739,3.54911922833288,79.6,17.3387792688259,64.92,64.8810967341556,6,0.25,50,1,0,4100,1100
4135,-1.42550006097718,5.19164040937194,4.30899986462505,3.43171797076106,79.184,16.7329054335611,65.74,60.1698697559909,6,0.25,50,1,0,4100,1100
4140,-1.31500007880921,4.76364142647832,4.14099987144582,3.36735460726054,80.034,16.4324342015289,60.082,55.4854625023366,6,0.25,50,1,0,4100,1100
4145,-1.72800006808038,5.04489466069806,4.14499986906,3.45356585366398,80.06,16.7755547889467,65.752,62.426409549312,6,0.25,50,1,0,4100,1100
4150,-1.77800008194032,5.35184032348286,4.3149998716109,3.39919284186293,79.09,16.5688549365312,67.864,63.2778450593152,6,0.25,50,1,0,4100,1100
4155,-1.52300006466662,5.34844715938203,4.05699987391173,3.43051011925536,80.408,16.806381076537,59.388,57.2712619985085,6,0.25,50,1,0,4100,1100
4160,-1.62100007837405,5.24489132520502,4.25699986197078,3.56537326778106,79.348,17.4415398007528,64.188,60.8543437916854,6,0.25,50,1,0,4100,1100
4165,-1.91300008432451,5.54245371843516,4.22699986346299,3.6454768899771,79.652,17.7780486563643,62.474,63.7185485621081,6,0.25,50,1,0,4100,1100
4170,-0.995500035670353,4.53665913851311,4.37699986282107,3.61174641902646,78.762,17.8040254618244,67.746,69.4790339333574,6,0.25,50,1,0,4100,1100
4175,-1.59100005810009,5.16588908045643,4.2269998692167,3.54684126798475,79.634,17.3115980444818,58.884,53.6001912777373,6,0.25,50,1,0,4100,1100
4180,-1.64400006174971,5.23632167037264,4.31699986959016,3.39340143201094,79.264,16.6315218497309,66.33,63.2015028295992,6,0.25,50,1,0,4100,1100
4185,-2.00900010579661,5.85835233625857,4.26899986845977,3.44614664954347,79.362,16.9097260080504,65.838,61.3766236923452,6,0.25,50,1,0,4100,1100
4190,-1.59600009251665,5.71264921351989,4.32899986584717,3.66760377009178,79.164,17.9074973383174,68.16,67.8384146409835,6,0.25,50,1,0,4100,1100
4195,-1.50350006247498,5.28987917947484,4.19099986506021,3.35625203832907,79.85,16.380358123818,58.43,55.9926732610423,6,0.25,50,1,0,4100,1100
4200,-1.57100006574555,5.07603186628805,4.21299986308953,3.54572971349936,79.63,17.3023652628008,57.27,50.9617041569566,6,0.25,50,1,0,4200,1200
4205,-1.07550006952253,4.98110394632245,4.31299986940343,3.52867651874905,79.426,17.1761043639774,61.536,61.8147784730751,6,0.25,50,1,0,4200,1200
4210,-0.949000067159999,4.46835352392981,4.42299985520169,3.606373054252,78.61,17.7047116222562,61.354,56.2338436739718,6,0.25,50,1,0,4200,1200
4215,-1.63600007836404,5.3734980546136,4.43699986181571,3.54047634545113,78.66,17.3281542542684,63.76,60.7406392006291,6,0.25,50,1,0,4200,1200
4220,-1.10450004963204,4.63318774698894,4.28299986554706,3.54960197105226,79.254,17.3600757042391,59.202,62.1498383006875,6,0.25,50,1,0,4200,1200
4225,-2.73500009868969,6.19014877242216,4.16099986940343,3.38664104574447,79.976,16.4134770373895,60.052,52.1669250784852,6,0.25,50,1,0,4200,1200
4230,-1.00450005703303,4.9058618556112,4.09899986821134,3.46878360921594,80.222,16.8767997184737,55.71,54.7542688739411,6,0.25,50,1,0,4200,1200
4235,-1.05100005477224,4.88518444741588,4.25099985991838,3.47269607670465,79.412,16.8718574896275,61.632,60.2558720477305,6,0.25,50,1,0,4200,1200
4240,-1.64000006522099,5.46922711035154,4.0449998731548,3.33891594225003,80.474,16.3616849213928,56.378,48.6276507023078,6,0.25,50,1,0,4200,1200
4245,-1.16850006780191,4.90080928793126,4.11899987314478,3.45774302631485,79.968,17.0192327843866,58.91,55.8742674899195,6,0.25,50,1,0,4200,1200
4250,-1.10000005196454,4.90937919722862,3.93699987757136,3.33498833865745,81.064,16.2932760883557,52.84,47.0433475967242,6,0.25,50,1,0,4200,1200
4255,-1.55300006122538,5.351716274329,4.36699986377475,3.45773839030572,78.758,16.9496317373583,66.166,62.1321112025414,6,0.25,50,1,0,4200,1200
4260,-1.78100008839183,5.44679377204931,4.43699985456979,3.45452896344336,78.504,16.928530186302,66.666,61.4272338145567,6,0.25,50,1,0,4200,1200
4265,-1.336500074432,4.85111187756549,4.08099986691587,3.3328388046103,80.164,16.3104004342214,55.714,50.079537979583,6,0.25,50,1,0,4200,1200
4270,-1.32700006444403,5.12273384042067,4.036999872813,3.30523101438656,80.596,16.1364666240853,53.182,49.0621142850187,6,0.25,50,1,0,4200,1200
4275,-2.15900009522843,5.53741614240666,4.07899986747443,3.46408929743727,80.236,17.023039439051,58.628,57.0718144095665,6,0.25,50,1,0,4200,1200
4280,-1.68300007913099,5.19134332745787,4.15899987146584,3.37280098609445,79.778,16.5484869653296,58.558,58.679376056232,6,0.25,50,1,0,4200,1200
4285,-1.08600007481943,4.83639467222286,4.452999854133,3.60133781232636,78.476,17.5702832563227,66.962,63.9422064643931,6,0.25,50,1,0,4200,1200
4290,-1.2550000500672,4.92040505468596,4.27899986945512,3.45667645320643,79.314,16.9848277219844,57.252,54.9268095269479,6,0.25,50,1,0,4200,1200
4295,-1.38000006716,5.25743487832729,4.34299985858123,3.43637194360976,79.036,16.7729952823425,62.766,55.7529193858051,6,0.25,50,1,0,4200,1200
4300,-1.57600008150935,4.99426746908789,4.39899985710904,3.6174253641927,78.73,17.6282332982757,67.212,61.4713959581372,6,0.25,50,1,0,4300,1300
4305,-1.63750006556441,5.77664986319761,4.24499986217753,3.50842998537436,79.476,17.1539482300653,86.284,180.938788086104,6,0.25,50,1,0,4300,1300
4310,-1.2585000595306,4.86143527492435,4.03499987413012,3.32730896020669,80.484,16.3169307302848,51.184,45.2335970336342,6,0.25,50,1,0,4300,1300
4315,-1.05050007105223,4.75551823371947,4.28299985893304,3.54734295661956,79.296,17.4139851198831,63.344,63.9259471375659,6,0.25,50,1,0,4300,1300
4320,-1.24900004908768,4.88407714760829,3.92499988191458,3.20292686318004,81.004,15.7440698509293,50.342,43.3546339457403,6,0.25,50,1,0,4300,1300
4325,-1.13750005790335,4.91133241800945,4.23099986379477,3.43521473102876,79.48,16.8461623633617,60.352,56.0849278707617,6,0.25,50,1,0,4300,1300
4330,-1.15150006942917,4.59331763840589,4.22499986031186,3.53876652130475,79.456,17.4090267512245,62.534,59.0498994516545,6,0.25,50,1,0,4300,1300
4335,-0.988000040728832,4.80839071007871,4.29499986547534,3.25403449154674,79.162,15.9220217797587,60.13,52.8649079919183,6,0.25,50,1,0,4300,1300
4340,-1.24100006735092,4.76280438681034,4.23699987037713,3.44558369272094,79.472,16.8606577439647,58.842,55.32702047272,6,0.25,50,1,0,4300,1300
4345,-1.05150005295989,4.59904034060796,4.47499984036805,3.57755789735799,78.24,17.5931075955824,70.188,68.6318097285306,6,0.25,50,1,0,4300,1300
4350,-1.76350009317207,5.73794512230498,4.2789998599384,3.60036665171155,79.308,17.6289163985417,63.986,59.9587851430603,6,0.25,50,1,0,4300,1300
4355,-1.14750003759773,4.77122656679315,4.27699986916501,3.47677995932972,79.29,17.026500033971,62.464,61.684639039122,6,0.25,50,1,0,4300,1300
4360,-1.93000007968117,5.61293156183935,4.17499986812798,3.35353773214825,79.866,16.2873755160985,70.548,82.9014172736024,6,0.25,50,1,0,4300,1300
4365,-1.48150007965951,5.30146497741897,4.23499986909167,3.56885363484753,79.474,17.4712281086146,62.202,62.0894467263929,6,0.25,50,1,0,4300,1300
4370,-1.30150006191479,5.00799660839269,4.27299986832472,3.59497740505459,79.33,17.5658252420109,62.862,64.5153890700018,6,0.25,50,1,0,4300,1300
4375,-1.30850004664762,4.93916762094175,4.16099987300974,3.43831979125324,79.87,16.8335330715611,59.594,54.2818404293812,6,0.25,50,1,0,4300,1300
4380,-1.35250006455323,5.05145506981349,4.1249998720244,3.49414380653981,80.012,17.0950383641964,58.088,53.7714328429135,6,0.25,50,1,0,4300,1300
4385,-1.13050004541385,4.8662814496401,4.08099987460696,3.30688220290345,80.298,16.1190832770162,53.32,50.5403428214037,6,0.25,50,1,0,4300,1300
4390,-1.4200000639155,4.91312403030785,4.15699986479012,3.48366684227127,79.816,17.0884221724737,59.704,55.821828499917,6,0.25,50,1,0,4300,1300
4395,-1.27650006912905,5.21284158755643,4.15899987677275,3.48903735433403,79.852,17.1372537745657,60.486,54.155474652797,6,0.25,50,1,0,4300,1300
4400,-1.33050005111424,4.87748025194201,3.97699988736818,3.17925122459083,80.742,15.4604491194127,49.9,44.4397545399064,6,0.25,50,1,0,4400,1400
4405,-1.25050005512568,4.94370856103877,4.0449998733215,3.30876998980502,80.386,16.2574787476552,55.114,53.4224758491377,6,0.25,50,1,0,4400,1400
4410,-1.2095000573548,4.7033295068679,4.17499986919505,3.55090702515328,79.86,17.3979820542245,58.792,55.0537425170193,6,0.25,50,1,0,4400,1400
4415,-0.987000046564266,4.75521619694218,4.07299987286469,3.42553403836382,80.278,16.7933543254169,56.162,51.4808733087665,6,0.25,50,1,0,4400,1400
4420,-1.16750004657428,4.73863303725683,3.9689998778298,3.28825184209857,80.922,16.0502691029326,53.208,47.1933380713489,6,0.25,50,1,0,4400,1400
4425,-0.973500038469676,4.52470127188604,4.176999882248,3.24747829373275,79.872,15.8869886642383,55.142,49.4130867512299,6,0.25,50,1,0,4400,1400
4430,-1.85500008592615,5.20012962689576,4.21899987213942,3.63660895157477,79.588,17.7004199309356,63.128,69.1413093404705,6,0.25,50,1,0,4400,1400
4435,-1.90100009375624,5.44393427008395,4.30699987071054,3.36437229146996,79.14,16.5660274819604,65.532,65.4224515769677,6,0.25,50,1,0,4400,1400
4440,-0.995500055860961,4.70176316477213,4.19699987494876,3.29595352051383,79.694,16.1117205499027,59.368,52.6529889987359,6,0.25,50,1,0,4400,1400
4445,-1.20850005915714,5.05478363076214,4.16299987768638,3.37439297661065,79.94,16.5362418520406,58.494,51.7358208044351,6,0.25,50,1,0,4400,1400
4450,-1.14650004153745,4.77689829280211,4.41899985417631,3.48130920669608,78.67,17.0349487512559,63.858,56.0584242541629,6,0.25,50,1,0,4400,1400
4455,-1.25400005188119,4.75715115190379,3.96699988617445,3.23446542656191,80.782,15.9271411008785,54.97,52.6908887713904,6,0.25,50,1,0,4400,1400
4460,-1.46050006741844,5.17077052166399,4.12699987762305,3.28324266234763,80.028,16.0947599732706,59.338,52.4334462778974,6,0.25,50,1,0,4400,1400
4465,-1.67200008972478,5.22742520981393,4.5509998489928,3.56439455862544,77.866,17.5100327382043,73.608,77.8449356349404,6,0.25,50,1,0,4400,1400
4470,-1.17200005588261,5.17582364746001,4.25099987002532,3.47730962499838,79.298,17.0624573523805,70.806,84.0037953861524,6,0.25,50,1,0,4400,1400
4475,-1.84100008350424,5.25823977626097,4.24299987136247,3.38797752552921,79.444,16.5852043099869,63.21,57.3373267433716,6,0.25,50,1,0,4400,1400
4480,-1.88950008776574,5.67750865734843,4.33499986512191,3.42840353305077,78.96,16.8516573877298,63.5,58.9337286172992,6,0.25,50,1,0,4400,1400
4485,-1.06950005124928,5.02555151379528,4.2569998622092,3.49268672698565,79.384,17.1612809290639,61.074,58.9577523071753,6,0.25,50,1,0,4400,1400
4490,-1.16700004589069,4.73591436315245,4.23899986143061,3.73218610335095,79.512,18.2726471883671,58.32,57.5682708757458,6,0.25,50,1,0,4400,1400
4495,-1.70150010021357,5.29033035086892,4.38299985553348,3.52774215241758,78.848,17.2852090790309,72.532,82.0383419817235,6,0.25,50,1,0,4400,1400
4500,-1.27300005208957,4.9183641438447,4.22699986232258,3.54627620845647,79.68,17.1873328011543,56.336,48.8886828480912,6,0.25,50,1,0,4500,1500
4505,-1.29500006446405,4.87194590001407,4.30099986594054,3.57148566142644,79.252,17.5409196944589,62.25,64.6884277546668,6,0.25,50,1,0,4500,1500
4510,-1.14050004428346,4.88213829912102,4.09899987905356,3.40934630211555,80.186,16.6440816781768,56.438,54.4292130612683,6,0.25,50,1,0,4500,1500
4515,-1.06900004769466,4.68997257519933,4.21299986944511,3.3390647843939,79.51,16.387648093001,55.794,51.2601479664181,6,0.25,50,1,0,4500,1500
4520,-1.28100006689993,4.98318587382257,4.34699986103876,3.47309769880969,78.92,17.0011669999067,63.926,61.0189737238231,6,0.25,50,1,0,4500,1500
4525,-1.70400007263199,5.58247745270175,4.18499987342488,3.54447025415518,79.67,17.3857881979082,58.252,53.9517012534014,6,0.25,50,1,0,4500,1500
4530,-1.41850006560446,5.09163484588012,4.25099987272127,3.4227078094364,79.516,16.7140798409562,59.324,57.9225782760773,6,0.25,50,1,0,4500,1500
4535,-1.45250007345062,5.4257803192711,4.20699986326625,3.54693166149033,79.672,17.2848473495079,62.59,61.2174571025963,6,0.25,50,1,0,4500,1500
4540,-1.01050005649868,4.77735700570453,4.02099988092925,3.31988588360247,80.448,16.4076115090181,61.382,57.219193880171,6,0.25,50,1,0,4500,1500
4545,-1.60150006432901,5.16123984527712,4.17899987674272,3.28997916400116,79.756,16.1209252980383,67.422,61.2316138695866,6,0.25,50,1,0,4500,1500
4550,-2.02300009488082,5.51064060312728,4.23899986780621,3.55282986030321,79.568,17.3860266837393,65.486,63.6923797834951,6,0.25,50,1,0,4500,1500
4555,-1.66200008995156,5.26846235979671,4.20699987789313,3.45940716368476,79.85,16.8418168137281,62.502,59.4717055710281,6,0.25,50,1,0,4500,1500
4560,-1.69350007623993,5.34426501563436,4.2929998633496,3.47719954492279,79.438,16.7910104539342,63.728,59.9834146749928,6,0.25,50,1,0,4500,1500
4565,-1.28850004625251,5.00486395259538,4.1009998757774,3.50750681978848,80.272,17.1733474817071,59.7,56.2176738553581,6,0.25,50,1,0,4500,1500
4570,-1.41450004688604,4.99468515566261,4.02899987336318,3.28767890788722,80.554,16.0875324833489,62.102,66.717359120517,6,0.25,50,1,0,4500,1500
4575,-1.12850004942529,4.77849597744579,3.98299987704284,3.28256384798957,80.806,15.9226702174512,56.132,54.3028560607332,6,0.25,50,1,0,4500,1500
4580,-1.74500006941916,5.15073251536379,4.15699986464507,3.53279266900456,79.942,17.1969213584414,73.736,110.442244103265,6,0.25,50,1,0,4500,1500
4585,-1.584500080158,5.14424363886496,4.15099986999366,3.44953583672883,79.882,16.9496506546486,59.496,61.7600079433473,6,0.25,50,1,0,4500,1500
4590,-1.7275000667749,5.42117999422076,4.13299987884681,3.21796296180715,79.944,15.7061207322787,57.732,50.1646205438516,6,0.25,50,1,0,4500,1500
4595,-1.08350004627416,4.74958976791258,3.92099988293997,3.46259700910173,81.16,16.8908555734755,52.126,49.0199554882718,6,0.25,50,1,0,4500,1500
4600,-1.14350003605383,4.85859628058604,4.1409998752072,3.31275530047728,80,16.1190461037429,58.126,51.9918110940721,6,0.25,50,1,0,4600,1600
4605,-1.19600005188119,4.93453557713429,4.02499987396342,3.46979853488012,80.56,16.8944145351347,55.924,52.3465619606312,6,0.25,50,1,0,4600,1600
4610,-2.35350009436812,5.88959517220305,4.12299987575738,3.40032930662217,80.206,16.4829286801755,62.398,56.6741874493679,6,0.25,50,1,0,4600,1600
4615,-1.40350006645476,4.92966622686865,4.26899985860125,3.4900624477367,79.33,17.1450577721985,62.304,57.3011205897553,6,0.25,50,1,0,4600,1600
4620,-1.58850007207179,4.82752276097159,4.03699987658765,3.12188972483357,80.68,15.2367291710414,58.182,56.4080545066611,6,0.25,50,1,0,4600,1600
4625,-1.21200003722007,4.91430900792443,4.16699987455527,3.49497820215188,79.808,17.1015807494002,58.406,54.5724240154847,6,0.25,50,1,0,4600,1600
4630,-1.50800008765236,5.17072462470626,4.18899986589886,3.4310638663922,79.814,16.6597267982998,57.458,53.6382920005613,6,0.25,50,1,0,4600,1600
4635,-1.38850007275702,4.88883599596302,4.3269998624376,3.54129981772469,79.156,17.3206140578989,60.664,57.4636863985336,6,0.25,50,1,0,4600,1600
4640,-0.94300004900014,4.67665554798301,4.08299987304141,3.26321499822672,80.4,15.9967431555041,57.952,49.5811483988936,6,0.25,50,1,0,4600,1600
4645,-2.11050007499452,5.64035206831439,4.10299987415015,3.54014973516536,80.278,17.2802178185262,58.118,55.4596395520064,6,0.25,50,1,0,4600,1600
4650,-1.39000005186955,4.98639130570915,4.15299987193104,3.53523558503266,79.97,17.1755377847796,59.432,56.6592792386887,6,0.25,50,1,0,4600,1600
4655,-1.20950005023391,4.89781001696744,4.0169998797588,3.31144595756985,80.88,16.1397206036017,52.514,50.137744173243,6,0.25,50,1,0,4600,1600
4660,-1.21900005090749,5.00636880582643,4.04699987569568,3.30965111941598,80.484,16.1922859488244,52.376,46.8189133288096,6,0.25,50,1,0,4600,1600
4665,-1.29050005645282,4.76508825308613,4.18299986968353,3.37515306381577,79.818,16.5367410213504,58,49.2288020360012,6,0.25,50,1,0,4600,1600
4670,-1.67450007060124,5.3958137302266,4.17099987808987,3.42235649406466,79.796,16.7936427517602,58.142,53.6767008340197,6,0.25,50,1,0,4600,1600
4675,-1.3670000771936,5.18716112277491,4.15699987053219,3.66476790812893,79.904,17.9230928836804,63.036,65.0890149236218,6,0.25,50,1,0,4600,1600
4680,-1.07200004418008,4.84348436025087,4.16699987245118,3.36229877046022,80.02,16.5097772695752,70.346,98.9196870849578,6,0.25,50,1,0,4600,1600
4685,-1.36850005903374,5.46695722921506,4.03899988191458,3.37213545737762,80.428,16.5474000645961,81.178,157.306417332122,6,0.25,50,1,0,4600,1600
4690,-1.83000008457294,5.10281961112715,4.07499987393338,3.27076731005197,80.322,16.0084620659022,56.852,49.1282124498443,6,0.25,50,1,0,4600,1600
4695,-1.15850004843995,4.71331798916261,4.08499987250287,3.43402503468652,80.268,16.8618153718771,54.84,49.0394140284783,6,0.25,50,1,0,4600,1600
4700,-1.18350004674098,4.74603894315167,4.04299986778456,3.45602707017581,80.476,16.9169083338283,58.368,55.5182594311144,6,0.25,50,1,0,4700,1700
